customer_id,vintage_month,credit_score_band,credit_score,income_band,region,loan_purpose,origination_balance
112578,2025-09-01,Near_Prime,677,Low,Midwest,General_Spend,12710.07
112579,2025-09-01,Near_Prime,681,Medium,South,Cash_Advance,5356.47
112580,2025-09-01,Near_Prime,686,Low,Midwest,Retail_Purchase,5965.69
112581,2025-09-01,Prime,784,Medium,Midwest,Cash_Advance,11719.16
112582,2025-09-01,Subprime,604,Low,Northeast,Card_Refinance,3770.95
112583,2025-09-01,Prime,815,Medium,West,General_Spend,12613.42
112584,2025-09-01,Prime,731,Low,West,General_Spend,3259.28
112585,2025-09-01,Subprime,602,Medium,Midwest,Retail_Purchase,4192.6
112586,2025-09-01,Subprime,598,High,Midwest,Retail_Purchase,4011.44
112587,2025-09-01,Prime,840,Medium,Midwest,General_Spend,10463.3
112588,2025-09-01,Subprime,622,Medium,South,General_Spend,2785.6
112589,2025-09-01,Prime,729,Medium,South,Retail_Purchase,22603.47
112590,2025-09-01,Prime,814,Low,Midwest,Card_Refinance,9485.2
112591,2025-09-01,Subprime,592,Medium,West,Card_Refinance,5670.59
112592,2025-09-01,Subprime,605,Low,Midwest,Card_Refinance,2433.99
112593,2025-09-01,Prime,733,High,South,General_Spend,10631.38
112594,2025-09-01,Prime,833,Medium,South,Travel,3852.36
112595,2025-09-01,Near_Prime,661,High,Midwest,General_Spend,791.76
112596,2025-09-01,Prime,731,Low,South,Card_Refinance,4284.29
112597,2025-09-01,Subprime,647,Low,South,General_Spend,3603.34
112598,2025-09-01,Near_Prime,702,Medium,Northeast,General_Spend,4830.26
112599,2025-09-01,Near_Prime,691,Medium,West,Cash_Advance,2539.53
112600,2025-09-01,Near_Prime,691,Medium,South,Cash_Advance,2692.8
112601,2025-09-01,Prime,726,Medium,Midwest,Retail_Purchase,5832.88
112602,2025-09-01,Prime,830,Medium,West,Cash_Advance,5508.74
112603,2025-09-01,Prime,762,Medium,Northeast,General_Spend,14003.66
112604,2025-09-01,Near_Prime,712,High,West,General_Spend,1394.91
112605,2025-09-01,Subprime,648,High,West,Travel,3251.13
112606,2025-09-01,Subprime,638,Low,Northeast,General_Spend,4895.83
112607,2025-09-01,Prime,821,High,West,Travel,6011.0
112608,2025-09-01,Subprime,603,Medium,West,Cash_Advance,6692.53
112609,2025-09-01,Near_Prime,696,Low,South,Retail_Purchase,6394.92
112610,2025-09-01,Subprime,624,High,Northeast,Travel,10224.59
112611,2025-09-01,Subprime,591,Medium,Northeast,Retail_Purchase,2223.39
112612,2025-09-01,Subprime,584,Medium,Northeast,Cash_Advance,478.76
112613,2025-09-01,Prime,750,Medium,Northeast,General_Spend,3271.37
112614,2025-09-01,Prime,779,Medium,South,Cash_Advance,3046.32
112615,2025-09-01,Subprime,651,Medium,Midwest,Retail_Purchase,4569.92
112616,2025-09-01,Subprime,583,Medium,Northeast,Cash_Advance,1903.28
112617,2025-09-01,Near_Prime,707,Medium,West,General_Spend,8342.68
112618,2025-09-01,Near_Prime,695,Low,Midwest,Cash_Advance,3655.7
112619,2025-09-01,Prime,773,High,Midwest,Cash_Advance,5144.52
112620,2025-09-01,Prime,832,Low,Northeast,Cash_Advance,11770.21
112621,2025-09-01,Subprime,649,Medium,West,Retail_Purchase,4498.42
112622,2025-09-01,Subprime,612,High,Northeast,Cash_Advance,1929.42
112623,2025-09-01,Subprime,646,Medium,Northeast,Card_Refinance,1926.07
112624,2025-09-01,Prime,743,High,Midwest,Cash_Advance,7043.74
112625,2025-09-01,Subprime,617,Medium,Midwest,Retail_Purchase,1201.45
112626,2025-09-01,Subprime,590,High,West,Retail_Purchase,4538.0
112627,2025-09-01,Prime,732,Medium,Midwest,Cash_Advance,10452.38
112628,2025-09-01,Near_Prime,669,Medium,South,Travel,6159.84
112629,2025-09-01,Subprime,658,Low,Midwest,General_Spend,2495.04
112630,2025-09-01,Near_Prime,666,Low,South,Retail_Purchase,4200.11
112631,2025-09-01,Subprime,597,Medium,Northeast,Retail_Purchase,3694.1
112632,2025-09-01,Prime,750,High,Northeast,Travel,5926.56
112633,2025-09-01,Near_Prime,665,Medium,South,Travel,5545.96
112634,2025-09-01,Near_Prime,685,Low,West,Cash_Advance,13489.24
112635,2025-09-01,Prime,806,Medium,Northeast,Cash_Advance,10693.48
112636,2025-09-01,Prime,776,Medium,Midwest,Travel,8123.25
112637,2025-09-01,Prime,773,High,West,Retail_Purchase,16673.37
112638,2025-09-01,Prime,746,Medium,West,Card_Refinance,3232.85
112639,2025-09-01,Subprime,594,Low,Northeast,Travel,5387.18
112640,2025-09-01,Prime,728,Medium,Northeast,Cash_Advance,7347.26
112641,2025-09-01,Subprime,605,Medium,South,Travel,4827.97
112642,2025-09-01,Prime,748,High,Northeast,Retail_Purchase,14626.28
112643,2025-09-01,Subprime,657,Medium,Northeast,Retail_Purchase,3644.77
112644,2025-09-01,Near_Prime,671,Low,South,Retail_Purchase,4818.67
112645,2025-09-01,Subprime,585,Low,Northeast,Cash_Advance,2225.8
112646,2025-09-01,Prime,728,Medium,South,Travel,12728.02
112647,2025-09-01,Prime,799,Low,West,Card_Refinance,1619.07
112648,2025-09-01,Prime,733,Medium,Midwest,Card_Refinance,14611.97
112649,2025-09-01,Near_Prime,664,Low,Northeast,General_Spend,1839.98
112650,2025-09-01,Subprime,623,Medium,Midwest,Travel,2341.16
112651,2025-09-01,Near_Prime,682,High,South,Cash_Advance,5989.88
112652,2025-09-01,Near_Prime,693,High,South,Cash_Advance,6798.92
112653,2025-09-01,Subprime,633,Medium,Midwest,Retail_Purchase,1802.49
112654,2025-09-01,Near_Prime,683,Low,South,Travel,7930.89
112655,2025-09-01,Subprime,628,High,South,Retail_Purchase,2375.42
112656,2025-09-01,Near_Prime,695,Medium,Midwest,Card_Refinance,7239.04
112657,2025-09-01,Near_Prime,666,High,Midwest,Card_Refinance,5213.26
112658,2025-09-01,Near_Prime,689,High,South,Card_Refinance,2697.17
112659,2025-09-01,Near_Prime,704,High,Midwest,Travel,6134.28
112660,2025-09-01,Near_Prime,667,Medium,Northeast,General_Spend,14605.44
112661,2025-09-01,Near_Prime,668,Medium,Midwest,Cash_Advance,12341.51
112662,2025-09-01,Subprime,590,High,South,Travel,2952.63
112663,2025-09-01,Subprime,627,High,West,Card_Refinance,5167.78
112664,2025-09-01,Prime,825,High,Midwest,Card_Refinance,6716.33
112665,2025-09-01,Near_Prime,701,Medium,West,Travel,10494.68
112666,2025-09-01,Subprime,581,Low,Midwest,Cash_Advance,7025.95
112667,2025-09-01,Prime,831,Medium,South,Travel,3196.8
112668,2025-09-01,Prime,815,Low,West,General_Spend,2387.46
112669,2025-09-01,Subprime,639,Medium,West,Cash_Advance,2836.08
112670,2025-09-01,Prime,844,Medium,West,Cash_Advance,18056.45
112671,2025-09-01,Subprime,625,High,South,Cash_Advance,4160.9
112672,2025-09-01,Prime,840,Low,South,General_Spend,14568.81
112673,2025-09-01,Near_Prime,686,Medium,Midwest,Cash_Advance,5714.83
112674,2025-09-01,Near_Prime,668,Medium,South,Cash_Advance,11929.21
112675,2025-09-01,Near_Prime,701,Medium,West,Cash_Advance,11283.04
112676,2025-09-01,Subprime,643,Low,South,Travel,1952.04
112677,2025-09-01,Subprime,622,High,Northeast,Card_Refinance,842.44
112678,2025-09-01,Subprime,640,Low,Northeast,Travel,1910.63
112679,2025-09-01,Prime,753,Medium,West,Travel,20046.04
112680,2025-09-01,Subprime,629,Medium,South,Travel,2236.91
112681,2025-09-01,Prime,774,Medium,South,Travel,13461.8
112682,2025-09-01,Near_Prime,690,High,South,Retail_Purchase,1968.11
112683,2025-09-01,Near_Prime,702,Low,West,Cash_Advance,8156.94
112684,2025-09-01,Subprime,646,Low,Midwest,Travel,1627.37
112685,2025-09-01,Prime,809,Low,Midwest,Card_Refinance,10032.27
112686,2025-09-01,Subprime,618,Medium,South,Retail_Purchase,4805.84
112687,2025-09-01,Prime,842,High,Midwest,Card_Refinance,9009.57
112688,2025-09-01,Subprime,613,Medium,South,Card_Refinance,2721.78
112689,2025-09-01,Near_Prime,665,High,South,Retail_Purchase,5763.82
112690,2025-09-01,Near_Prime,710,Low,West,Card_Refinance,7266.98
112691,2025-09-01,Prime,746,Low,Northeast,Cash_Advance,10904.9
112692,2025-09-01,Subprime,602,Medium,South,Retail_Purchase,2009.07
112693,2025-09-01,Prime,789,Low,Northeast,Retail_Purchase,16857.12
112694,2025-09-01,Near_Prime,710,High,South,Travel,9443.12
112695,2025-09-01,Subprime,649,Low,South,Cash_Advance,3605.61
112696,2025-09-01,Prime,720,Medium,Northeast,Travel,12483.95
112697,2025-09-01,Near_Prime,690,Low,South,Retail_Purchase,2493.44
112698,2025-09-01,Near_Prime,661,High,Northeast,General_Spend,4267.12
112699,2025-09-01,Near_Prime,681,High,Midwest,Cash_Advance,3391.59
112700,2025-09-01,Near_Prime,660,High,West,Travel,3955.26
112701,2025-09-01,Subprime,608,Medium,South,General_Spend,2959.85
112702,2025-09-01,Prime,787,Low,Midwest,Retail_Purchase,9141.27
112703,2025-09-01,Prime,728,High,South,General_Spend,6921.66
112704,2025-09-01,Subprime,642,High,West,Travel,1528.27
112705,2025-09-01,Near_Prime,708,High,South,Retail_Purchase,6029.75
112706,2025-09-01,Prime,846,Low,Midwest,Travel,4488.07
112707,2025-09-01,Prime,838,Low,West,Cash_Advance,18508.45
112708,2025-09-01,Subprime,644,High,West,Cash_Advance,4111.07
112709,2025-09-01,Prime,829,Low,West,Card_Refinance,14415.44
112710,2025-09-01,Prime,837,Low,Midwest,Travel,8253.48
112711,2025-09-01,Near_Prime,707,High,South,Cash_Advance,5021.57
112712,2025-09-01,Near_Prime,666,Low,Northeast,General_Spend,2589.14
112713,2025-09-01,Prime,743,Low,West,Cash_Advance,3465.74
112714,2025-09-01,Subprime,618,Medium,West,Cash_Advance,1504.42
112715,2025-09-01,Near_Prime,692,Medium,Midwest,Travel,3795.86
112716,2025-09-01,Near_Prime,679,Medium,Northeast,Retail_Purchase,4076.89
112717,2025-09-01,Prime,799,Medium,West,General_Spend,11020.18
112718,2025-09-01,Prime,729,Medium,South,Cash_Advance,9892.98
112719,2025-09-01,Prime,761,Low,Northeast,Cash_Advance,10626.78
112720,2025-09-01,Near_Prime,675,High,West,Retail_Purchase,4282.42
112721,2025-09-01,Near_Prime,710,Low,West,Travel,4083.41
112722,2025-09-01,Subprime,593,Medium,South,Retail_Purchase,2167.17
112723,2025-09-01,Prime,763,Medium,Midwest,General_Spend,17514.84
112724,2025-09-01,Subprime,626,Low,South,Cash_Advance,2856.91
112725,2025-09-01,Subprime,629,Medium,Northeast,Cash_Advance,1956.2
112726,2025-09-01,Subprime,635,Medium,South,Travel,4703.58
112727,2025-09-01,Prime,790,Low,West,Retail_Purchase,11271.15
112728,2025-09-01,Prime,805,Low,Northeast,Cash_Advance,4155.68
112729,2025-09-01,Near_Prime,673,Medium,West,Retail_Purchase,6923.06
112730,2025-09-01,Subprime,642,Low,South,Travel,2128.07
112731,2025-09-01,Near_Prime,672,Low,Midwest,Retail_Purchase,6984.09
112732,2025-09-01,Subprime,629,Low,West,Card_Refinance,2222.14
112733,2025-09-01,Near_Prime,709,Medium,West,Cash_Advance,11704.53
112734,2025-09-01,Subprime,655,Medium,West,General_Spend,5312.25
112735,2025-09-01,Prime,728,Low,South,Cash_Advance,4429.57
112736,2025-09-01,Prime,798,Medium,Northeast,Retail_Purchase,8302.5
112737,2025-09-01,Prime,824,High,South,Retail_Purchase,4486.45
112738,2025-09-01,Prime,730,Medium,Midwest,General_Spend,8183.8
112739,2025-09-01,Near_Prime,708,Medium,West,Retail_Purchase,6190.26
112740,2025-09-01,Prime,811,Medium,South,General_Spend,3725.46
112741,2025-09-01,Subprime,645,Low,Northeast,Cash_Advance,1700.21
112742,2025-09-01,Near_Prime,699,Medium,South,Travel,13390.0
112743,2025-09-01,Prime,843,Medium,West,Card_Refinance,6689.19
112744,2025-09-01,Subprime,602,High,South,Retail_Purchase,1220.72
112745,2025-09-01,Prime,736,Medium,Midwest,General_Spend,6232.49
112746,2025-09-01,Prime,838,Low,West,Retail_Purchase,16903.48
112747,2025-09-01,Prime,781,High,Northeast,General_Spend,10177.27
112748,2025-09-01,Prime,816,High,Midwest,Retail_Purchase,11732.38
112749,2025-09-01,Prime,768,Medium,Northeast,General_Spend,15292.92
112750,2025-09-01,Subprime,620,Low,South,Cash_Advance,5760.1
112751,2025-09-01,Prime,752,High,South,General_Spend,9453.01
112752,2025-09-01,Prime,787,Low,Midwest,Travel,5915.02
112753,2025-09-01,Subprime,656,Medium,Midwest,Card_Refinance,2854.62
112754,2025-09-01,Prime,831,Low,Midwest,Retail_Purchase,19625.3
112755,2025-09-01,Prime,811,Medium,Midwest,Retail_Purchase,6321.4
112756,2025-09-01,Subprime,596,Low,South,Cash_Advance,3223.76
112757,2025-09-01,Prime,844,High,Midwest,General_Spend,6738.73
112758,2025-09-01,Near_Prime,711,Medium,South,Travel,3707.5
112759,2025-09-01,Prime,761,Medium,Midwest,Travel,11653.38
112760,2025-09-01,Near_Prime,701,Medium,Midwest,Retail_Purchase,2070.19
112761,2025-09-01,Near_Prime,669,Medium,Midwest,Travel,5746.64
112762,2025-09-01,Near_Prime,687,Medium,Northeast,Travel,5250.61
112763,2025-09-01,Subprime,601,Medium,Midwest,Travel,937.0
112764,2025-09-01,Prime,778,Low,Midwest,Card_Refinance,3658.93
112765,2025-09-01,Prime,787,Medium,Midwest,General_Spend,10516.61
112766,2025-09-01,Prime,776,Low,South,Cash_Advance,4336.08
112767,2025-09-01,Subprime,589,Medium,South,Retail_Purchase,1823.94
112768,2025-09-01,Prime,803,Low,West,General_Spend,6488.58
112769,2025-09-01,Near_Prime,706,Low,Northeast,Cash_Advance,1118.73
112770,2025-09-01,Subprime,582,Medium,Midwest,Retail_Purchase,6597.39
112771,2025-09-01,Prime,831,High,Northeast,Retail_Purchase,10135.82
112772,2025-09-01,Near_Prime,679,High,Midwest,Travel,9442.96
112773,2025-09-01,Prime,774,Low,Northeast,General_Spend,7263.67
112774,2025-09-01,Near_Prime,673,Low,South,Retail_Purchase,2867.97
112775,2025-09-01,Prime,791,Medium,South,Travel,7546.53
112776,2025-09-01,Prime,777,Medium,Northeast,Travel,15190.02
112777,2025-09-01,Prime,818,Low,South,General_Spend,8466.58
112778,2025-09-01,Subprime,651,Low,Northeast,Cash_Advance,3809.39
112779,2025-09-01,Prime,781,Medium,Northeast,Retail_Purchase,3002.31
112780,2025-09-01,Prime,836,High,West,Travel,21384.67
112781,2025-09-01,Prime,728,Low,South,Card_Refinance,9789.01
112782,2025-09-01,Near_Prime,664,High,South,General_Spend,2383.19
112783,2025-09-01,Near_Prime,682,Low,West,General_Spend,3551.41
112784,2025-09-01,Near_Prime,709,Medium,West,Card_Refinance,9802.23
112785,2025-09-01,Prime,845,Medium,Midwest,Card_Refinance,6704.8
112786,2025-09-01,Near_Prime,694,Medium,Northeast,Retail_Purchase,3192.85
112787,2025-09-01,Near_Prime,705,Medium,West,General_Spend,5216.21
112788,2025-09-01,Prime,770,Low,South,Travel,3665.69
112789,2025-09-01,Subprime,580,Low,South,Travel,6630.91
112790,2025-09-01,Prime,773,Low,West,Card_Refinance,1860.79
112791,2025-09-01,Prime,836,High,South,Card_Refinance,12547.32
112792,2025-09-01,Subprime,657,High,Northeast,Travel,4122.03
112793,2025-09-01,Prime,829,Medium,Midwest,Cash_Advance,10503.34
112794,2025-09-01,Near_Prime,718,Low,Midwest,Cash_Advance,3910.14
112795,2025-09-01,Subprime,601,Low,Midwest,Card_Refinance,2626.18
112796,2025-09-01,Near_Prime,683,High,Northeast,Travel,3711.14
112797,2025-09-01,Prime,813,Low,West,Retail_Purchase,5558.35
112798,2025-09-01,Subprime,591,Low,Northeast,Retail_Purchase,4672.19
112799,2025-09-01,Subprime,630,Medium,Midwest,Card_Refinance,2383.96
112800,2025-09-01,Near_Prime,696,Medium,South,Cash_Advance,1136.88
112801,2025-09-01,Prime,793,Low,West,Retail_Purchase,10815.36
112802,2025-09-01,Prime,728,Medium,West,Card_Refinance,8188.87
112803,2025-09-01,Near_Prime,670,High,South,Cash_Advance,5426.8
112804,2025-09-01,Near_Prime,678,Low,Midwest,Cash_Advance,2903.71
112805,2025-09-01,Near_Prime,668,Low,Northeast,Retail_Purchase,6447.14
112806,2025-09-01,Near_Prime,666,Low,Northeast,Travel,4588.98
112807,2025-09-01,Prime,728,High,West,General_Spend,5961.99
112808,2025-09-01,Near_Prime,700,Medium,Northeast,General_Spend,5653.77
112809,2025-09-01,Prime,844,Low,Midwest,Card_Refinance,6198.27
112810,2025-09-01,Near_Prime,688,Medium,South,Travel,7726.05
112811,2025-09-01,Subprime,600,Medium,South,Card_Refinance,4192.3
112812,2025-09-01,Near_Prime,668,Medium,Midwest,Cash_Advance,2555.01
112813,2025-09-01,Prime,761,Medium,Midwest,Travel,13102.69
112814,2025-09-01,Near_Prime,714,High,South,Cash_Advance,7030.96
112815,2025-09-01,Near_Prime,705,Medium,South,Travel,13477.72
112816,2025-09-01,Near_Prime,704,Low,West,Retail_Purchase,12349.64
112817,2025-09-01,Near_Prime,672,High,West,Cash_Advance,3294.56
112818,2025-09-01,Subprime,656,Medium,Midwest,Travel,4439.08
112819,2025-09-01,Near_Prime,667,High,South,Cash_Advance,813.14
112820,2025-09-01,Near_Prime,710,Medium,West,Retail_Purchase,7168.42
112821,2025-09-01,Prime,831,High,South,General_Spend,8786.78
112822,2025-09-01,Prime,726,Low,South,General_Spend,11726.12
112823,2025-09-01,Prime,733,Medium,Northeast,Cash_Advance,1494.3
112824,2025-09-01,Prime,744,Medium,Northeast,Card_Refinance,12634.13
112825,2025-09-01,Prime,743,Medium,South,Retail_Purchase,10135.81
112826,2025-09-01,Near_Prime,689,High,South,Travel,4935.91
112827,2025-09-01,Near_Prime,666,High,South,Travel,2409.59
112828,2025-09-01,Near_Prime,697,Medium,West,Travel,8797.27
112829,2025-09-01,Prime,736,Medium,Midwest,Cash_Advance,5907.6
112830,2025-09-01,Near_Prime,700,Low,West,Card_Refinance,9181.33
112831,2025-09-01,Subprime,625,Medium,Midwest,Card_Refinance,1965.49
112832,2025-09-01,Near_Prime,716,High,South,General_Spend,1091.97
112833,2025-09-01,Prime,729,High,Midwest,Travel,6995.44
112834,2025-09-01,Prime,847,High,Midwest,Travel,11326.17
112835,2025-09-01,Prime,793,Medium,Northeast,Cash_Advance,976.57
112836,2025-09-01,Prime,820,High,West,Cash_Advance,8418.64
112837,2025-09-01,Near_Prime,676,Medium,South,Cash_Advance,7092.85
112838,2025-09-01,Near_Prime,711,High,South,Travel,5834.25
112839,2025-09-01,Near_Prime,662,Medium,South,Travel,7404.44
112840,2025-09-01,Near_Prime,667,High,Midwest,General_Spend,8648.09
112841,2025-09-01,Prime,786,Low,Northeast,Travel,4434.81
112842,2025-09-01,Prime,721,High,South,General_Spend,6390.39
112843,2025-09-01,Prime,763,Low,South,Travel,7478.12
112844,2025-09-01,Prime,733,High,Midwest,Retail_Purchase,6934.39
112845,2025-09-01,Near_Prime,690,High,Northeast,General_Spend,3179.75
112846,2025-09-01,Prime,768,Low,Northeast,General_Spend,9675.99
112847,2025-09-01,Subprime,653,Low,Northeast,General_Spend,4002.36
112848,2025-09-01,Prime,794,Medium,West,Travel,16784.09
112849,2025-09-01,Near_Prime,711,Medium,West,General_Spend,11239.25
112850,2025-09-01,Near_Prime,666,Medium,Northeast,Retail_Purchase,8411.38
112851,2025-09-01,Prime,748,Medium,Northeast,Cash_Advance,843.44
112852,2025-09-01,Prime,774,Medium,Northeast,Travel,5256.87
112853,2025-09-01,Subprime,646,High,West,Cash_Advance,2040.9
112854,2025-09-01,Near_Prime,683,High,South,Retail_Purchase,4561.13
112855,2025-09-01,Near_Prime,701,Medium,South,General_Spend,6544.82
112856,2025-09-01,Near_Prime,667,Medium,South,Card_Refinance,4886.18
112857,2025-09-01,Near_Prime,672,High,South,General_Spend,4688.28
112858,2025-09-01,Prime,780,High,South,Card_Refinance,11191.62
112859,2025-09-01,Prime,847,Low,Midwest,Card_Refinance,3140.38
112860,2025-09-01,Prime,729,Medium,South,Retail_Purchase,3035.58
112861,2025-09-01,Subprime,580,Medium,Northeast,Card_Refinance,3708.59
112862,2025-09-01,Subprime,580,High,Midwest,Travel,4316.58
112863,2025-09-01,Prime,845,High,Northeast,General_Spend,3442.2
112864,2025-09-01,Near_Prime,692,High,West,Cash_Advance,9302.34
112865,2025-09-01,Prime,845,Medium,South,Retail_Purchase,8477.43
112866,2025-09-01,Near_Prime,717,Low,West,Cash_Advance,7482.54
112867,2025-09-01,Prime,802,Medium,Midwest,General_Spend,7154.95
112868,2025-09-01,Near_Prime,718,High,Midwest,General_Spend,6184.41
112869,2025-09-01,Near_Prime,712,Medium,Midwest,Travel,10090.7
112870,2025-09-01,Prime,773,High,South,Card_Refinance,16774.95
112871,2025-09-01,Prime,740,Low,Northeast,Retail_Purchase,2253.53
112872,2025-09-01,Subprime,593,Medium,Midwest,Travel,3229.71
112873,2025-09-01,Near_Prime,668,Medium,South,Travel,12096.48
112874,2025-09-01,Prime,829,Medium,Northeast,General_Spend,6279.24
112875,2025-09-01,Prime,826,Medium,South,Card_Refinance,10590.94
112876,2025-09-01,Near_Prime,695,High,Northeast,Cash_Advance,9970.2
112877,2025-09-01,Subprime,630,Low,Northeast,Travel,1419.9
112878,2025-09-01,Subprime,586,Medium,Northeast,Travel,4652.81
112879,2025-09-01,Subprime,653,Medium,Midwest,General_Spend,6068.75
112880,2025-09-01,Near_Prime,710,Medium,West,Travel,16661.77
112881,2025-09-01,Subprime,611,Medium,Northeast,General_Spend,5881.72
112882,2025-09-01,Near_Prime,666,Medium,Northeast,Cash_Advance,13254.62
112883,2025-09-01,Prime,731,Low,West,Cash_Advance,9477.43
112884,2025-09-01,Prime,801,Medium,South,Card_Refinance,5443.73
112885,2025-09-01,Subprime,600,High,Midwest,Travel,1852.88
112886,2025-09-01,Subprime,606,High,Northeast,Travel,2149.21
112887,2025-09-01,Subprime,651,Low,South,Travel,3449.24
112888,2025-09-01,Prime,795,Low,South,Travel,15492.08
112889,2025-09-01,Prime,837,High,South,Card_Refinance,12487.74
112890,2025-09-01,Prime,783,Medium,Northeast,Retail_Purchase,5725.82
